"_id","_index","_score","_type","acceleration","batteryPercentage","cyclicCount","instanceId","nearest","timestamp"
"1629981651142-0000a7c0","diract-proximity",,"_doc","['-1','0.063','0.063']",100,5,"0000a7c0","[{'instanceId':'0000004e','rssi':-62},{'instanceId':'00000061','rssi':-64},{'instanceId':'00000060','rssi':-66}]","Aug 26, 2021 @ 08:40:50"
"1629981648904-00003afc","diract-proximity",,"_doc","['-0.687','-0.687','-0.312']",100,3,"00003afc","[{'instanceId':'00000059','rssi':-61},{'instanceId':'00000060','rssi':-64},{'instanceId':'00000058','rssi':-65}]","Aug 26, 2021 @ 08:40:47"
"1629981648332-0000a7c0","diract-proximity",,"_doc","['-0.875','0.188','0.063']",100,2,"0000a7c0","[{'instanceId':'00000061','rssi':-61},{'instanceId':'0000004e','rssi':-65},{'instanceId':'00000058','rssi':-68}]","Aug 26, 2021 @ 08:40:47"
"1629981647508-00003afc","diract-proximity",,"_doc","['-0.687','-0.812','-0.062']",100,1,"00003afc","[{'instanceId':'00000058','rssi':-64},{'instanceId':'00000059','rssi':-66},{'instanceId':'00000060','rssi':-67}]","Aug 26, 2021 @ 08:40:46"
"1629981646943-0000a7c0","diract-proximity",,"_doc","['-1.062','0.063','0.063']",100,1,"0000a7c0","[{'instanceId':'00000061','rssi':-61},{'instanceId':'0000004e','rssi':-63},{'instanceId':'00000060','rssi':-68}]","Aug 26, 2021 @ 08:40:45"
"1629981645689-00003afc","diract-proximity",,"_doc","['-0.75','-0.812','-0.125']",100,0,"00003afc","[{'instanceId':'00000058','rssi':-65},{'instanceId':'00000060','rssi':-66},{'instanceId':'0000004d','rssi':-67}]","Aug 26, 2021 @ 08:40:44"
"1629981645068-0000a7c0","diract-proximity",,"_doc","['-0.937','0.25','0.063']",100,0,"0000a7c0","[{'instanceId':'00000061','rssi':-62},{'instanceId':'00000058','rssi':-69},{'instanceId':'0000004e','rssi':-69}]","Aug 26, 2021 @ 08:40:44"
"1629981644249-00003afc","diract-proximity",,"_doc","['-0.687','-0.812','0.063']",100,7,"00003afc","[{'instanceId':'00000058','rssi':-66},{'instanceId':'00000060','rssi':-67},{'instanceId':'00000061','rssi':-68}]","Aug 26, 2021 @ 08:40:43"
"1629981643635-0000a7c0","diract-proximity",,"_doc","['-1','0.125','0']",100,7,"0000a7c0","[{'instanceId':'00000060','rssi':-66},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000059','rssi':-69}]","Aug 26, 2021 @ 08:40:42"
"1629981642718-00003afc","diract-proximity",,"_doc","['-0.75','-0.75','-0.062']",100,6,"00003afc","[{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000058','rssi':-66}]","Aug 26, 2021 @ 08:40:41"
"1629981642140-0000a7c0","diract-proximity",,"_doc","['-1','0.25','0.125']",100,6,"0000a7c0","[{'instanceId':'00000060','rssi':-67},{'instanceId':'00000058','rssi':-68},{'instanceId':'0000004e','rssi':-68}]","Aug 26, 2021 @ 08:40:41"
"1629981641296-00003afc","diract-proximity",,"_doc","['-0.75','-0.75','-0.062']",100,6,"00003afc","[{'instanceId':'00000060','rssi':-65},{'instanceId':'00000061','rssi':-66},{'instanceId':'00000058','rssi':-66}]","Aug 26, 2021 @ 08:40:40"
